instance_id,process_key,act_inst_id,node_id,node_name,task_type,seq,task_id,assignee,assignee_role,start_time,end_time,outcome,duration_ms
PI-000225,purchase_requisition,PI-000225|A01,n_submit,Submit Purchase Requisition,userTask,1,TK-0000962,EMP-0028,采购申请人,2024-01-10 09:06:21.245033,2024-01-10 09:35:32.245033,approve,1751000
PI-000225,purchase_requisition,PI-000225|A02,n_mgr_appr,Approve Requisition by Manager,userTask,2,TK-0000964,EMP-0042,部门经理,2024-01-10 09:51:16.112990,2024-01-10 10:07:54.112990,approve,998000
PI-000225,purchase_requisition,PI-000225|A02,n_mgr_appr,Approve Requisition by Manager,userTask,2,TK-0000965,EMP-0041,部门经理,2024-01-10 10:02:58.327631,2024-01-10 10:27:55.327631,approve,1497000
PI-000225,purchase_requisition,PI-000225|A02,n_mgr_appr,Approve Requisition by Manager,userTask,2,TK-0000963,EMP-0045,部门经理,2024-01-10 10:34:59.923056,2024-01-10 12:49:04.923056,approve,8045000
PI-000225,purchase_requisition,PI-000225|A03,n_convert,Convert to Purchase Order,serviceTask,3,TK-0000966,EMP-0052,采购专员,2024-01-10 14:22:46.194432,2024-01-10 14:35:24.194432,approve,758000
PI-000226,purchase_order,PI-000226|A01,n_create_po,Create Purchase Order,serviceTask,1,TK-0000967,EMP-0059,采购专员,2024-01-11 08:57:07.106423,2024-01-11 09:46:49.106423,approve,2982000
PI-000226,purchase_order,PI-000226|A02,n_send_po,Send Order to Supplier,serviceTask,2,TK-0000968,EMP-0052,采购专员,2024-01-11 11:38:31.588787,2024-01-11 11:42:23.588787,approve,232000
PI-000227,goods_receipt,PI-000227|A01,n_post_gr,Post Goods Receipt,serviceTask,1,TK-0000969,EMP-0066,仓储专员,2024-01-12 04:44:05.469444,2024-01-12 04:55:23.469444,approve,678000
PI-000227,goods_receipt,PI-000227|A02,n_inspect,Quality Inspection,userTask,2,TK-0000970,EMP-0070,质检员,2024-01-12 05:14:36.395122,2024-01-12 05:44:44.395122,approve,1808000
PI-000227,goods_receipt,PI-000227|A03,n_putaway,Putaway to Warehouse,serviceTask,3,TK-0000971,EMP-0066,仓储专员,2024-01-12 08:06:54.084614,2024-01-12 08:38:41.084614,approve,1907000
PI-000228,invoice_verification,PI-000228|A01,n_enter_inv,Enter Incoming Invoice,userTask,1,TK-0000972,EMP-0077,财务专员,2024-01-17 05:30:14.457429,2024-01-17 05:56:33.457429,approve,1579000
PI-000228,invoice_verification,PI-000228|A02,n_match,Three-Way Match,serviceTask,2,TK-0000973,EMP-0078,财务专员,2024-01-17 09:51:02.259316,2024-01-17 10:00:54.259316,approve,592000
PI-000228,invoice_verification,PI-000228|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0000975,EMP-0085,应付会计,2024-01-17 10:20:16.977254,2024-01-17 10:59:59.977254,approve,2383000
PI-000228,invoice_verification,PI-000228|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0000974,EMP-0086,应付会计,2024-01-17 11:43:53.119224,2024-01-17 12:40:13.119224,approve,3380000
PI-000228,invoice_verification,PI-000228|A04,n_pay,Post Payment,serviceTask,4,TK-0000976,EMP-0088,出纳,2024-01-17 14:41:45.741718,2024-01-17 15:30:13.741718,approve,2908000
PI-000228,invoice_verification,PI-000228|A05,n_clear,Clear Invoice,serviceTask,5,TK-0000977,EMP-0086,应付会计,2024-01-17 18:01:51.013966,2024-01-17 18:03:41.013966,approve,110000
PI-000229,purchase_order,PI-000229|A01,n_create_po,Create Purchase Order,serviceTask,1,TK-0000978,EMP-0057,采购专员,2024-01-10 19:54:49.783879,2024-01-10 20:17:09.783879,approve,1340000
PI-000229,purchase_order,PI-000229|A02,n_send_po,Send Order to Supplier,serviceTask,2,TK-0000979,EMP-0052,采购专员,2024-01-10 21:03:32.475562,2024-01-10 21:07:10.475562,approve,218000
PI-000230,goods_receipt,PI-000230|A01,n_post_gr,Post Goods Receipt,serviceTask,1,TK-0000980,EMP-0067,仓储专员,2024-01-11 23:08:47.527713,2024-01-11 23:27:22.527713,approve,1115000
PI-000230,goods_receipt,PI-000230|A02,n_inspect,Quality Inspection,userTask,2,TK-0000981,EMP-0074,质检员,2024-01-12 01:13:19.044034,2024-01-12 07:09:52.044034,approve,21393000
PI-000230,goods_receipt,PI-000230|A03,n_putaway,Putaway to Warehouse,serviceTask,3,TK-0000982,EMP-0066,仓储专员,2024-01-12 10:20:25.231864,2024-01-12 10:44:31.231864,approve,1446000
PI-000231,goods_receipt,PI-000231|A01,n_post_gr,Post Goods Receipt,serviceTask,1,TK-0000983,EMP-0064,仓储专员,2024-01-14 22:11:13.985849,2024-01-14 22:39:18.985849,approve,1685000
PI-000231,goods_receipt,PI-000231|A02,n_inspect,Quality Inspection,userTask,2,TK-0000984,EMP-0073,质检员,2024-01-14 23:26:22.864944,2024-01-15 00:43:24.864944,approve,4622000
PI-000231,goods_receipt,PI-000231|A03,n_putaway,Putaway to Warehouse,serviceTask,3,TK-0000985,EMP-0069,仓储专员,2024-01-15 01:51:28.394909,2024-01-15 01:58:05.394909,approve,397000
PI-000232,invoice_verification,PI-000232|A01,n_enter_inv,Enter Incoming Invoice,userTask,1,TK-0000986,EMP-0081,财务专员,2024-01-16 06:27:20.573880,2024-01-16 06:48:58.573880,approve,1298000
PI-000232,invoice_verification,PI-000232|A02,n_match,Three-Way Match,serviceTask,2,TK-0000987,EMP-0079,财务专员,2024-01-16 09:03:21.356712,2024-01-16 09:10:34.356712,approve,433000
PI-000232,invoice_verification,PI-000232|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0000989,EMP-0087,应付会计,2024-01-16 09:30:57.587794,2024-01-16 10:13:02.587794,approve,2525000
PI-000232,invoice_verification,PI-000232|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0000988,EMP-0086,应付会计,2024-01-16 10:09:20.458534,2024-01-16 10:37:54.458534,approve,1714000
PI-000232,invoice_verification,PI-000232|A04,n_pay,Post Payment,serviceTask,4,TK-0000990,EMP-0090,出纳,2024-01-16 11:00:44.485576,2024-01-16 11:24:30.485576,approve,1426000
PI-000232,invoice_verification,PI-000232|A05,n_clear,Clear Invoice,serviceTask,5,TK-0000991,EMP-0087,应付会计,2024-01-16 14:00:46.012605,2024-01-16 14:04:15.012605,approve,209000
PI-000233,invoice_verification,PI-000233|A01,n_enter_inv,Enter Incoming Invoice,userTask,1,TK-0000992,EMP-0077,财务专员,2024-01-20 05:21:18.548612,2024-01-20 06:41:26.548612,approve,4808000
PI-000233,invoice_verification,PI-000233|A02,n_match,Three-Way Match,serviceTask,2,TK-0000993,EMP-0079,财务专员,2024-01-20 07:52:40.566923,2024-01-20 07:55:07.566923,reject,147000
PI-000233,invoice_verification,PI-000233|A03,n_park,Park Invoice,userTask,3,TK-0000994,EMP-0082,财务专员,2024-01-20 10:49:54.962877,2024-01-20 11:05:54.962877,approve,960000
PI-000233,invoice_verification,PI-000233|A04,n_handle_exc,Handle Invoice Exception,userTask,4,TK-0000995,EMP-0078,财务专员,2024-01-20 12:51:40.943812,2024-01-20 15:20:55.943812,approve,8955000
PI-000233,invoice_verification,PI-000233|A05,n_match,Three-Way Match,serviceTask,5,TK-0000996,EMP-0075,财务专员,2024-01-20 16:53:59.216171,2024-01-20 17:02:53.216171,approve,534000
PI-000233,invoice_verification,PI-000233|A06,n_appr_inv,Approve Invoice,userTask,6,TK-0000998,EMP-0084,应付会计,2024-01-20 17:50:02.895219,2024-01-20 18:43:29.895219,approve,3207000
PI-000233,invoice_verification,PI-000233|A06,n_appr_inv,Approve Invoice,userTask,6,TK-0000997,EMP-0085,应付会计,2024-01-20 17:56:05.332650,2024-01-20 19:08:45.332650,approve,4360000
PI-000233,invoice_verification,PI-000233|A07,n_pay,Post Payment,serviceTask,7,TK-0000999,EMP-0088,出纳,2024-01-20 22:50:27.565736,2024-01-20 22:57:22.565736,approve,415000
PI-000233,invoice_verification,PI-000233|A08,n_clear,Clear Invoice,serviceTask,8,TK-0001000,EMP-0087,应付会计,2024-01-21 01:17:14.255890,2024-01-21 01:22:05.255890,approve,291000
PI-000234,purchase_requisition,PI-000234|A01,n_submit,Submit Purchase Requisition,userTask,1,TK-0001001,EMP-0025,采购申请人,2024-01-10 12:04:27.264032,2024-01-10 12:13:05.264032,approve,518000
PI-000234,purchase_requisition,PI-000234|A02,n_mgr_appr,Approve Requisition by Manager,userTask,2,TK-0001003,EMP-0041,部门经理,2024-01-10 12:31:58.311272,2024-01-10 13:35:16.311272,approve,3798000
PI-000234,purchase_requisition,PI-000234|A02,n_mgr_appr,Approve Requisition by Manager,userTask,2,TK-0001002,EMP-0044,部门经理,2024-01-10 14:02:53.546673,2024-01-10 14:53:22.546673,approve,3029000
PI-000234,purchase_requisition,PI-000234|A03,n_convert,Convert to Purchase Order,serviceTask,3,TK-0001004,EMP-0057,采购专员,2024-01-10 18:20:24.420271,2024-01-10 18:29:12.420271,approve,528000
PI-000235,purchase_order,PI-000235|A01,n_create_po,Create Purchase Order,serviceTask,1,TK-0001005,EMP-0055,采购专员,2024-01-11 16:37:38.173644,2024-01-11 17:24:28.173644,approve,2810000
PI-000235,purchase_order,PI-000235|A02,n_dir_appr,Approve Purchase Order by Director,userTask,2,TK-0001006,EMP-0049,采购总监,2024-01-11 19:27:33.071442,2024-01-11 21:29:48.071442,approve,7335000
PI-000235,purchase_order,PI-000235|A03,n_send_po,Send Order to Supplier,serviceTask,3,TK-0001007,EMP-0053,采购专员,2024-01-12 00:48:34.686446,2024-01-12 00:54:28.686446,approve,354000
PI-000236,goods_receipt,PI-000236|A01,n_post_gr,Post Goods Receipt,serviceTask,1,TK-0001008,EMP-0069,仓储专员,2024-01-12 07:05:07.677518,2024-01-12 07:10:50.677518,approve,343000
PI-000236,goods_receipt,PI-000236|A02,n_inspect,Quality Inspection,userTask,2,TK-0001009,EMP-0071,质检员,2024-01-12 10:47:20.178664,2024-01-12 12:02:46.178664,approve,4526000
PI-000236,goods_receipt,PI-000236|A03,n_putaway,Putaway to Warehouse,serviceTask,3,TK-0001010,EMP-0063,仓储专员,2024-01-12 13:40:15.252242,2024-01-12 14:40:54.252242,approve,3639000
PI-000237,invoice_verification,PI-000237|A01,n_enter_inv,Enter Incoming Invoice,userTask,1,TK-0001011,EMP-0078,财务专员,2024-01-14 08:11:00.529486,2024-01-14 08:26:58.529486,approve,958000
PI-000237,invoice_verification,PI-000237|A02,n_match,Three-Way Match,serviceTask,2,TK-0001012,EMP-0076,财务专员,2024-01-14 10:30:30.496764,2024-01-14 10:44:37.496764,approve,847000
PI-000237,invoice_verification,PI-000237|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0001013,EMP-0086,应付会计,2024-01-14 10:58:02.545659,2024-01-14 13:05:10.545659,approve,7628000
PI-000237,invoice_verification,PI-000237|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0001014,EMP-0083,应付会计,2024-01-14 11:08:43.918140,2024-01-14 11:52:49.918140,approve,2646000
PI-000237,invoice_verification,PI-000237|A04,n_pay,Post Payment,serviceTask,4,TK-0001015,EMP-0088,出纳,2024-01-14 14:27:02.801771,2024-01-14 14:48:27.801771,approve,1285000
PI-000237,invoice_verification,PI-000237|A05,n_clear,Clear Invoice,serviceTask,5,TK-0001016,EMP-0087,应付会计,2024-01-14 17:27:51.820497,2024-01-14 17:37:19.820497,approve,568000
PI-000238,purchase_requisition,PI-000238|A01,n_submit,Submit Purchase Requisition,userTask,1,TK-0001017,EMP-0011,采购申请人,2024-01-10 13:44:45.525974,2024-01-10 14:20:10.525974,approve,2125000
PI-000238,purchase_requisition,PI-000238|A02,n_mgr_appr,Approve Requisition by Manager,userTask,2,TK-0001019,EMP-0042,部门经理,2024-01-10 14:47:48.888314,2024-01-10 15:52:53.888314,approve,3905000
PI-000238,purchase_requisition,PI-000238|A02,n_mgr_appr,Approve Requisition by Manager,userTask,2,TK-0001020,EMP-0047,部门经理,2024-01-10 15:00:27.466592,2024-01-10 15:51:12.466592,approve,3045000
PI-000238,purchase_requisition,PI-000238|A02,n_mgr_appr,Approve Requisition by Manager,userTask,2,TK-0001018,EMP-0046,部门经理,2024-01-10 15:47:19.970652,2024-01-10 18:31:46.970652,approve,9867000
PI-000238,purchase_requisition,PI-000238|A03,n_convert,Convert to Purchase Order,serviceTask,3,TK-0001021,EMP-0055,采购专员,2024-01-10 22:15:03.340439,2024-01-10 22:23:15.340439,approve,492000
PI-000239,purchase_order,PI-000239|A01,n_create_po,Create Purchase Order,serviceTask,1,TK-0001022,EMP-0053,采购专员,2024-01-11 06:05:27.841361,2024-01-11 06:13:55.841361,approve,508000
PI-000239,purchase_order,PI-000239|A02,n_send_po,Send Order to Supplier,serviceTask,2,TK-0001023,EMP-0058,采购专员,2024-01-11 09:59:34.658876,2024-01-11 10:02:22.658876,approve,168000
PI-000240,goods_receipt,PI-000240|A01,n_post_gr,Post Goods Receipt,serviceTask,1,TK-0001024,EMP-0066,仓储专员,2024-01-12 06:04:31.124137,2024-01-12 06:14:39.124137,approve,608000
PI-000240,goods_receipt,PI-000240|A02,n_inspect,Quality Inspection,userTask,2,TK-0001025,EMP-0074,质检员,2024-01-12 08:17:03.146084,2024-01-12 09:07:20.146084,approve,3017000
PI-000240,goods_receipt,PI-000240|A03,n_putaway,Putaway to Warehouse,serviceTask,3,TK-0001026,EMP-0068,仓储专员,2024-01-12 11:51:38.543450,2024-01-12 12:08:53.543450,approve,1035000
PI-000241,goods_receipt,PI-000241|A01,n_post_gr,Post Goods Receipt,serviceTask,1,TK-0001027,EMP-0065,仓储专员,2024-01-15 08:03:01.786331,2024-01-15 08:09:39.786331,approve,398000
PI-000241,goods_receipt,PI-000241|A02,n_inspect,Quality Inspection,userTask,2,TK-0001028,EMP-0070,质检员,2024-01-15 08:28:44.700864,2024-01-15 09:05:03.700864,approve,2179000
PI-000241,goods_receipt,PI-000241|A03,n_putaway,Putaway to Warehouse,serviceTask,3,TK-0001029,EMP-0062,仓储专员,2024-01-15 10:06:00.402815,2024-01-15 10:23:17.402815,approve,1037000
PI-000242,invoice_verification,PI-000242|A01,n_enter_inv,Enter Incoming Invoice,userTask,1,TK-0001030,EMP-0081,财务专员,2024-01-15 21:36:14.939637,2024-01-15 22:22:50.939637,approve,2796000
PI-000242,invoice_verification,PI-000242|A02,n_match,Three-Way Match,serviceTask,2,TK-0001031,EMP-0078,财务专员,2024-01-16 01:36:11.410121,2024-01-16 01:47:00.410121,approve,649000
PI-000242,invoice_verification,PI-000242|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0001033,EMP-0083,应付会计,2024-01-16 01:52:01.742001,2024-01-16 02:21:01.742001,approve,1740000
PI-000242,invoice_verification,PI-000242|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0001032,EMP-0086,应付会计,2024-01-16 01:59:26.266595,2024-01-16 02:39:41.266595,approve,2415000
PI-000242,invoice_verification,PI-000242|A04,n_pay,Post Payment,serviceTask,4,TK-0001034,EMP-0088,出纳,2024-01-16 03:40:13.239402,2024-01-16 03:45:32.239402,approve,319000
PI-000242,invoice_verification,PI-000242|A05,n_clear,Clear Invoice,serviceTask,5,TK-0001035,EMP-0084,应付会计,2024-01-16 06:12:54.741814,2024-01-16 06:16:20.741814,approve,206000
PI-000243,purchase_requisition,PI-000243|A01,n_submit,Submit Purchase Requisition,userTask,1,TK-0001036,EMP-0031,采购申请人,2024-01-10 17:23:53.699394,2024-01-10 17:49:29.699394,approve,1536000
PI-000243,purchase_requisition,PI-000243|A02,n_mgr_appr,Approve Requisition by Manager,userTask,2,TK-0001038,EMP-0044,部门经理,2024-01-10 18:33:38.435252,2024-01-10 19:08:28.435252,approve,2090000
PI-000243,purchase_requisition,PI-000243|A02,n_mgr_appr,Approve Requisition by Manager,userTask,2,TK-0001037,EMP-0047,部门经理,2024-01-10 19:32:42.590645,2024-01-10 20:41:21.590645,approve,4119000
PI-000243,purchase_requisition,PI-000243|A03,n_convert,Convert to Purchase Order,serviceTask,3,TK-0001039,EMP-0061,采购专员,2024-01-10 22:39:21.495759,2024-01-10 22:44:18.495759,approve,297000
PI-000244,purchase_order,PI-000244|A01,n_create_po,Create Purchase Order,serviceTask,1,TK-0001040,EMP-0058,采购专员,2024-01-11 11:47:58.725122,2024-01-11 12:24:54.725122,approve,2216000
PI-000244,purchase_order,PI-000244|A02,n_dir_appr,Approve Purchase Order by Director,userTask,2,TK-0001041,EMP-0050,采购总监,2024-01-11 15:57:53.219214,2024-01-11 21:31:52.219214,approve,20039000
PI-000244,purchase_order,PI-000244|A03,n_send_po,Send Order to Supplier,serviceTask,3,TK-0001042,EMP-0057,采购专员,2024-01-12 00:20:32.240524,2024-01-12 00:27:47.240524,approve,435000
PI-000245,goods_receipt,PI-000245|A01,n_post_gr,Post Goods Receipt,serviceTask,1,TK-0001043,EMP-0066,仓储专员,2024-01-13 11:23:54.423319,2024-01-13 11:39:45.423319,approve,951000
PI-000245,goods_receipt,PI-000245|A02,n_inspect,Quality Inspection,userTask,2,TK-0001044,EMP-0070,质检员,2024-01-13 14:16:11.426528,2024-01-13 15:59:30.426528,reject,6199000
PI-000245,goods_receipt,PI-000245|A03,n_return,Return to Supplier,serviceTask,3,TK-0001045,EMP-0065,仓储专员,2024-01-13 19:30:22.113480,2024-01-13 19:47:44.113480,approve,1042000
PI-000246,invoice_verification,PI-000246|A01,n_enter_inv,Enter Incoming Invoice,userTask,1,TK-0001046,EMP-0081,财务专员,2024-01-18 09:40:39.241024,2024-01-18 09:48:59.241024,approve,500000
PI-000246,invoice_verification,PI-000246|A02,n_match,Three-Way Match,serviceTask,2,TK-0001047,EMP-0079,财务专员,2024-01-18 12:49:56.335046,2024-01-18 13:08:47.335046,approve,1131000
PI-000246,invoice_verification,PI-000246|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0001048,EMP-0083,应付会计,2024-01-18 13:21:49.241361,2024-01-18 14:43:56.241361,approve,4927000
PI-000246,invoice_verification,PI-000246|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0001049,EMP-0087,应付会计,2024-01-18 13:48:45.068793,2024-01-18 14:58:49.068793,approve,4204000
PI-000246,invoice_verification,PI-000246|A04,n_pay,Post Payment,serviceTask,4,TK-0001050,EMP-0090,出纳,2024-01-18 15:35:23.150871,2024-01-18 15:46:59.150871,approve,696000
PI-000246,invoice_verification,PI-000246|A05,n_clear,Clear Invoice,serviceTask,5,TK-0001051,EMP-0087,应付会计,2024-01-18 19:03:21.774286,2024-01-18 19:04:35.774286,approve,74000
PI-000247,purchase_requisition,PI-000247|A01,n_submit,Submit Purchase Requisition,userTask,1,TK-0001052,EMP-0027,采购申请人,2024-01-11 01:28:41.297997,2024-01-11 01:51:53.297997,approve,1392000
PI-000247,purchase_requisition,PI-000247|A02,n_mgr_appr,Approve Requisition by Manager,userTask,2,TK-0001054,EMP-0048,部门经理,2024-01-11 02:13:26.162286,2024-01-11 03:05:52.162286,approve,3146000
PI-000247,purchase_requisition,PI-000247|A02,n_mgr_appr,Approve Requisition by Manager,userTask,2,TK-0001053,EMP-0042,部门经理,2024-01-11 02:56:57.406353,2024-01-11 05:37:38.406353,approve,9641000
PI-000247,purchase_requisition,PI-000247|A03,n_convert,Convert to Purchase Order,serviceTask,3,TK-0001055,EMP-0055,采购专员,2024-01-11 09:23:46.380112,2024-01-11 09:37:31.380112,approve,825000
PI-000248,purchase_order,PI-000248|A01,n_create_po,Create Purchase Order,serviceTask,1,TK-0001056,EMP-0054,采购专员,2024-01-12 02:43:10.353752,2024-01-12 02:48:52.353752,approve,342000
PI-000248,purchase_order,PI-000248|A02,n_send_po,Send Order to Supplier,serviceTask,2,TK-0001057,EMP-0055,采购专员,2024-01-12 04:20:27.215273,2024-01-12 04:28:02.215273,approve,455000
PI-000249,goods_receipt,PI-000249|A01,n_post_gr,Post Goods Receipt,serviceTask,1,TK-0001058,EMP-0062,仓储专员,2024-01-15 04:03:40.355166,2024-01-15 04:32:34.355166,approve,1734000
PI-000249,goods_receipt,PI-000249|A02,n_inspect,Quality Inspection,userTask,2,TK-0001059,EMP-0074,质检员,2024-01-15 07:44:09.196498,2024-01-15 09:47:56.196498,approve,7427000
PI-000249,goods_receipt,PI-000249|A03,n_putaway,Putaway to Warehouse,serviceTask,3,TK-0001060,EMP-0063,仓储专员,2024-01-15 12:45:29.512674,2024-01-15 13:07:32.512674,approve,1323000
PI-000250,invoice_verification,PI-000250|A01,n_enter_inv,Enter Incoming Invoice,userTask,1,TK-0001061,EMP-0077,财务专员,2024-01-19 22:32:54.026087,2024-01-19 22:49:54.026087,approve,1020000
PI-000250,invoice_verification,PI-000250|A02,n_match,Three-Way Match,serviceTask,2,TK-0001062,EMP-0078,财务专员,2024-01-19 23:52:05.345666,2024-01-20 00:02:32.345666,approve,627000
PI-000250,invoice_verification,PI-000250|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0001063,EMP-0086,应付会计,2024-01-20 00:32:52.940307,2024-01-20 01:01:32.940307,approve,1720000
PI-000250,invoice_verification,PI-000250|A03,n_appr_inv,Approve Invoice,userTask,3,TK-0001064,EMP-0085,应付会计,2024-01-20 00:56:35.683541,2024-01-20 01:26:11.683541,approve,1776000
PI-000250,invoice_verification,PI-000250|A04,n_pay,Post Payment,serviceTask,4,TK-0001065,EMP-0090,出纳,2024-01-20 03:26:48.302378,2024-01-20 03:47:13.302378,approve,1225000
PI-000250,invoice_verification,PI-000250|A05,n_clear,Clear Invoice,serviceTask,5,TK-0001066,EMP-0087,应付会计,2024-01-20 06:52:18.659530,2024-01-20 07:00:43.659530,approve,505000
